reviewId,userName,content,score
66a4845f-4e66-4f65-af4e-d9a82e961ccf,Marsha Jobs,"Parahh si,ngak bisa buat akun karena umur masih 17 padahal kan sudah buat KTP(punya KTP ),padahal kan aturan yg penting sudah punya KTP toh kan kalo mau investasi harus dari skrg karena harga crypto tahun depan bisa naek ratusan persen hmmm😔😔,tapi untuk app nya si udah best si menurut saya fitur nya komplit👍.",2
f386ba08-dd13-4be6-b427-dedc033560db,Rizqi eL',"Tidak bisa verifikasi identitas, sudah memasukan file foto malah forceclose dicoba berulang tetap tidak bisa, mohon perbaiki!",2
04b867dd-f9f8-43aa-a324-ca640d4cb01f,Zakariya Abdi,"verifikasi level 1 nya gagal terus, kalo begini ceritanya pada pindah ke apk lain nanti para nasabahnya, tolong di perbaiki lagi dan jangan di persulit nasabahnya",2
73b26186-2703-478f-9fdb-3128c3c59e86,Aprinanda Putra,"Aplikasinya jika lama tidak dibuka harus login kembali. Terlalu ribet. Mohon dibenahi. Binance saja lama tak dibuka tidak harus login lagi. Lebih baik tidak pakai masa kada luarsa akun. Ribet jadinya, untuk login kan juga banyak verifikasi email dan no hp. Mohon dibenahi. Terimakasih.",2
5d176a42-ac1c-48c6-aaa0-038526f28c4d,Agung Ardiyanto,"Apa emang di tokocrypto kita tidak bisa menjual coin 100%? Karna tiap saya jual coin selalu 99% aja yang bisa dijual, selalu masih ada sisa saldo di coin itu",2
e5010b75-4b43-4b64-88c3-b5a950d9973b,ESTRD,Bintang 2 dlu ya.. karena saya sudah verifikasi data diri di lvl 1 sudah 2hari gak di acc Apa memang harus lama kah prosesnya?? Nanti klo sudah di acc saya naikin lagi bintangnya,2
84576a39-c0e8-4552-b309-d6485c0ddb5d,Sang Dewa,"Setelah maintenance setiap mau beli atau jual saya mendapat info ""kesalahan penguraian jaringan"" sehingga saya tidak bisa menjual ataupun beli. Tolong solusinya krn usdt saya dan koin saya jadi 0 walaupun kalau dilihat di dompet ada nominalnya. Terima kasih",2
da1881e2-8781-48e3-b87e-c4f60b1c8c6d,Putra Sabandar,"verifikasi identitas harus pake front camera, dan ini sangat menyulitkan. Bwt member baru jangan dulu deposit, pastikan akun biance nya di buat dulu, dan lakukan verifikasi data nya",2
ac2af176-2e2c-45ae-940f-329bfc3fd8f0,Ismi asmita,"Saya kasih bintang dua dulu, karena sudah hampir 24 jam saya menunggu TKO saya masih belum muncul, bukannya kalau setelah daftar itu dapat bonus TKO, tapi kenapa saya gak?",2
5d930d68-ac15-4ee8-8c1b-3a28b373b603,FunVolga,"Bintang 5 saya rubah, karena setiap masuk app harus login jadi kurang praktis saat ingin bertansaksi. Nanti kalau sudah di perbaiki siap 5 bintang lagi",2
2550de4b-0077-4373-919d-ab6446cc6c1a,Excel Joseph,Masa umur 17 blm bisa daftar,2
667a5dba-9063-43a8-b486-5ad7c5ded7e8,Giantz 98,"Pendaftarannya susah, sudah verifikasi email dan masukkan kode verifikasi selalu kode salah padahal sudah sesuai dan benar tapi tetap selalu salah !",2
eae4e4ba-5d45-4578-a9d3-c566dd13382f,doni wiranata,Saya mau login ke apps tokocrypto dari android kenapa selalu muncul tulisan kode verifikasi email salah padahal yg saya masukan sama persis dengan yang di kirim ke email saya,2
e47f70b6-e695-4182-a2ff-936f49fe6311,Yulian Rizal,fitur konversinya segera diperbaiki... sisa saldo kecil nyangkut banyak... percuma kalau ada fiturnya tapi gak bisa digunakan... terimakasih,2
4d8416a9-d51a-4e6c-9ef6-b28aa432eacc,Rifan Yulianto,"Biar bintang yg berbicara, gagal terus di coba berulang. Maaf ada bapak ibu YTH. Ada kendala saat pengisian data informasi bagian ke tiga(3). Tapi sebelum nya bagian kedua(2). verifikasi foto KTP berhasil. Mohon di bantu. Apa nya yang salah berulang kali salah terus. Kecewa saya, buang waktu saya semalaman.",2
41899d84-1aa2-4e6e-bd20-3d5a36f311a5,RR Gamming,"konversi saldo telah di hentikan tlong di perbaiki konversi saldonya ,, klo udh bisa semua di konfirmasi baru di tambah lgi bintang nya. trimakasih",2
301ea3d1-33f8-4978-beaa-fa0817057af3,Jhonny Jhozephira,Kenapa si akun saya gak bisa aktifin google authenticator nya... Padahal semua sudah benar cara nya. Kenapa tiap aku konfrim selalu gak bisa ada keterangan kode authenticator salah/eror,2
0353c5d9-b5e3-48e9-b83e-ab94efb66781,Marissa Bungasshop,Aplikasinya minta refresh teross. gimana mau trading harganya gk berubah2 tp hbs d reload baru keluar angka baru. Hrganya gk bs update otomatis,2
e2bd66f3-a59a-4236-ba99-b90c6afb5735,Wie Baworo,Saya mau sudah download aplikasinya dan daftar. Tapi setiap verifikasi kode yang sudah di kirim lewat email selalu jawabannya kode undangan salah..??? Gimana mau mulai gunakan aplikasi kalau gini..? Saya kasih 2 bintang dulu kalau udah bisa baru ditambah,2
b52b8cc9-f3e3-4e6f-9323-ac9c0d7f70e9,Agus AgusWiji,2 bintang dulu nnti kalau saldo solku udah masuk gua kasih 5 Sangat bagus sih tapi kenapa saya melakukan setoran sol sampai sekarang blum masuk ?? Padahal saldo saya sudah berkurng,2
9068cf03-5822-49b9-86a6-4b06e81e112a,kholid subakti,"Kenapa saya tidak bisa identifikasi otentikasi . Padahal nik, alamat, nama, tanggal lahir sudah sesuai dengan ktp . Tapi nik tidak terdaftar di kecapil . Sebelumnya ngurus ovo , dana atau rekening bank lain bisa",2
d47b10c6-22c4-4de7-b7b8-608d239feed7,Abdul Ikhsan,Knapa ketika saya mau memasukkan kode verif dari Gmail selalu slah ?? Pdahal kodenya udah sama persis tpi msih salah. Tlong dong dri pihak Tokocrypto di fix itu bug ato gmana,2
157dfed2-fa99-429d-9a06-6a6c8390bc3f,Yudi Andriana,Tolong aplikasinya perbaiki ini saya sudah update aplikasi malah ga bisa kebuka. Saya pake oppo a37f tolong bikin aplikasinya yang compatible support a37,2
202ed684-bfc6-4aa9-8669-24a3dc0d999d,18ardhiiyansah Rizki,Udah daftar dan verif lv 1 eh dah 5 hari belum ada hasil. Sedangkan yang baru daftar terus verif langsung ada hasil. Payahhh,2
502408c0-eed9-419b-b048-980b28d68f0d,Abd Gofar,"aplikasi tidak dapat dibuka di Samsung A5 2017, android 8.0 sudah kami coba install dan uninstall akan tetapi tetap tidak dapat dibuka, atau mungkin aplilasi ini tidak mendukung android 8.00 ya? mohon saran dan masukannya. salam, pelanggan.",2
de92fa02-6643-473f-be59-6eb881b9a54b,Ryan Rezaldyy,"Mengapa selalu ada yang tersisa saat saya menjual koin di tokocrypto, dan gak bisa dijual pulak Gimana dung Sayang loh, walaupun jumlah nya sedikt. Kasih penjelasan dong min",2
d5a2e55c-43c8-4cb1-8154-900cade9fa7f,Seftiyan AL,Minimal pembelian dan Penjualan 10 Koin sangat menggangu kelancaran transaksi .. Padahal sebelumnya tidak.. makin kesini makin jelek exchange satu ini.,2
7a03a1b4-7eb6-4c87-824f-2e5e7806f838,Handri Setiawan,Banyak eror min aplikasinya. Harga coin yg di kiri atas itu kdang gak sejalan sama grafik n hrga jual beliny min. Sama conversi malah gak aktif lg kenapa min,2
bc271216-bf09-4f65-b142-f6d28029957d,mohd agung,Ini kenapa saldonya tidak bisa di tarik? Padahal sudah di atas batas minimum. Dan setiap transaksi harus di atas minimum ketentuan.,2
914a5bd6-f3db-42aa-aec2-f3c4811cc33f,Pranata Handriansyah,"Walletnya sudah bagus, saya kasih bintang 2, karena gak bisa jual asset kecil yg beberapa angka dibelakan g koma, please update min buat kepuasan pengguna, Terimakasih",2
8047cf5d-3971-437e-9013-22851addfe64,dedy stenoguster,Setelah di update Kok aplikasinya sering keluar sendiri. Tiap mau buka harus ngisi pasword lagi. Tolong segera diperbaiki,2
ff8d1e6f-7294-4b47-a94f-6b6c0b185ac1,Puryanto Coy,"Aduhhhh,,, apk ini setelah saya update kok malah loading muluuuu,, gak bisa buka apa2,,, macet total.. Nyesel aaya update apk nya,, gimanan ini pihak tokocrypto",2
2604dc5f-e488-4baa-afaa-4f2d0dcc8a6c,Yoma Agid Priambodo,"Aplikasi sangat lemot sekali,.. disaat yg bersamaam buka Aplikasi binance lancar jaya, tapi tokocrypto sebaliknya lemot parah",2
066c03da-d90d-4c7a-af56-0c2ee4a6bb72,Handri Setiawan hanafi,"Tidak dapat.konversi aset kecil di aplikasi, mohon untuk di perbaiki, padahal sangat membantu untuk mengumpulkan aset kecil tersebut",2
c903825e-d73f-44b6-8525-db977a4d33e3,Maman Suryaman,"Pantesan rugi banyak saya, etf tidak sesuai dengan harga naik turunnya coin.. Babi memang",2
6b4c23cd-5528-47b5-bbe5-2ec806609f29,PENJURU DUNIA,Gan.... Aplikasi nya kok sering kayak ngeheng gitu... Angka real time nya sering ga jalan.... Musti tutup aplikasi..buka ulang br jalan... Kenapa ya,2
81cbbf6a-5b30-442c-a78c-99e6bba43a8c,Firman Abrilan,Sudah seminggu lebih kyc msh dalam status proses. Terlalu lama. Banyak momentum yg bagus utk beli koin jd hilang.,2
c33ea6bb-793e-4e78-b097-2e162f50af31,mas boy,Seharusnya konversi nilai kecil ke tko dihidupkan lg. Sayang kalaau banyak yg nyangkut di token2 setelah transaksi.,2
cdf1cb38-803b-4fe3-8b7d-5b0874241a72,none by,"Hi min, sorry saya mau tanya. Saya mau login via login with binance kenapa gabisa ya? Begitu masuk terus balik ke tokocryptonya katanya sistem eror. Udah sekitar 3 hari min. Mohon dibantu agar bisa login",2
fada0c56-9edb-4e57-8afd-cbba0f4e6f68,Fatikha Achmad,"Ketika masuk test liveness selalu saja gagal, sudah berulang kali dicoba tetap gagal, mohon diperbaiki, selanjutnya akan saya kasih bintang 5 jika sudah diperbaiki",2
903e23ed-5701-4b61-8674-5d015c8c2de6,Mamas Kowiem,"Kami kasih bintang 2 dulu karna sudah beberapa hari penarikan coin crypto masih eror belum juga diperbaiki,, klo sudah diperbaiki nanti kami tambahin bintangnya",2
a6251b3c-0e21-4fef-93f3-ca75a292ba7e,Yuki Dermawan,Minimal wd nya 100k berat . Terus tu dari token ke bidr . Gk bisa sampai 0 ..padhal dah 100% yg sisa bukan dikit . 8k 9k kan gilak . Tu uang mending gua sumbangin . Dari pada sangkut gitu . Auto pindah wallet lah,2
9b8f5f0f-144f-4e05-bd79-cd5bceda5da6,Fathur rohman,"Lama2 ngeselin juga nih aplikasi,gue pindah dari iddx ke tko kirain lebih smooth malah jadi ngelag lambat parah kadang close sendiri aplikasinya suwe...",2
eb04c1c7-59c9-4904-999d-71f5e68e13ff,Dapur Koboy koboy,"Coba bintang 2 dulu jika ok di up ya mau daftar tapi verikasi email gk masuk"" dari tadi dan lewat no hp juga sama sudah di cek di spam juga gk bisa mohon bantuannya dong sdh dari tdi ni mutar"" veripikasi hdw",2
1484370d-4daf-4f35-953b-de52969e4242,Ketura Anggina Akanito Gultom,Saya sudah menginput data untuk verifikasi tapi sudah 5 hari belum ada pemberitahuan approval atau penolakan. Tolong dipercepat.,2
249b7f78-5561-45f1-a2dd-6df7fdaad522,Rivaldo,"Sebelumnya akun saya, saya Nonaktifkan dengan alasan karena belum paham betul tentang trading. Tetapi saat saya sudah paham dan ingin mengaktifkan akun saya kembali, tetapi tidak bisa. Saya sudah mencoba memgaktifkan akun saya 3 kali tetapi tidak ada respon dari Pihak Tokorypto. Mohon untuk dtanggapi pengaktifan kembali akun saya. Terima kasih",2
7445a8fd-ada1-488f-bcbc-d8f6ac5cd4ea,Manto Manto,"Mengapa saya daftar tidak bisa KYC ,nama saya tidak terdaftar dlm Dukcapil katanya Aplikasi,padahal sudah saya cek di Dukcapil dan terdaftar",2
a31e6789-8060-4802-831b-ea4275374b55,あたま,"Saya kasih bintang 2 aja, bener bener nyusahin sih ini TKC🤬mau ngambil uang, ataupun lama gak masukk suka ribet mau masukk aja harus verifikasi inilah itulah kaya gak percaya. Emang bagus sih keamanan. Kalau terlalu ketat juga bikin rese mau narik uang y aja susah amaat harus pakai goggle AUTCHER 🤬",2
59a2c9ee-cce2-4c9f-b9eb-1d3c8d4e656e,Joni Iskandar,"Kenapa setelah di update malah tidak bisa di buka di Hp saya, tiap dibuka langsung keluar sendiri. Mohon segera diperbaiki.",2
064067c0-842b-4ebc-9529-8cd8c66d90d8,Nini Dd,"Bintang 2 dl.dapet info kyc ditolak krn id blur idak jelas,tp tdk ada cara untuk mengulang kyc,diaplikasi jg tdk bs,buat apa ada akun kl gk bs digunakan,email penuh berita tokocrypto tp kt gk bs trading ...",2
a2b79ff6-529d-4a7c-954f-c2507a5964e7,H***,"Setelah update 12 jan 2022, Aplikasi ini menjadi tidak bisa dibuka di Samsung s7 edge.. Mohon segera di perbaiki.",2
c402d22c-9ae5-430c-832c-78c695eefecf,Hus Mubar,"Tolong Tokocrypto, jangan loguot terus, kalau mau login susah, banyak verifikasinya, tolong belajar dengan exchange lain",2
832d33cb-ada8-4049-bec7-2b25ae98a10e,Andis Yudiansyah,"Mau verifikasi dipersulit , ditolak , gabisa verifiksi lagi , harus bikin email baru lagi. Alhasil temen temen pada pindah ke indodax . Tolong untuk verikasinya jangan dipersulit. Saran aja bossku# Saran aja bossku",2
1b5cbfd1-396b-4dbf-9a35-e4cb36e51c6a,Dani Asrofudin,Kenapa disaat mau unggah foto ktp buat verif tidak bisa ya? Aplikasi langsung force close/keluar.,2
195ed184-0724-490c-abda-59e718dc11ca,Esron Pakpahan,Mohon konfirmasi... Setelah saya update kenapa aplikasi tokocrypto tidak bisa buka alias tidak ada respon...,2
99565d35-0765-4657-bb56-82980801a552,ian,"Ribet Padahal saya sudah mengikuti proses verifikasi wajah sesuai dengan arahan Malah saya gagal 2 kali Kurang apa coba ? Mohon diperbaiki yaa saya mau daftar jadi nya gabisa dan kesempatan saya tinggal 1 kali lagi untuk verifikasi wajah Padahal itu wajah asli saya , bukan pakai topeng.",2
5ff2ed86-8286-4b3c-a6a8-647d876189b6,agus poernomo,Sekarang proses beli kadang kok lama ya....?? Proses tarik dana juga Apalagi beli pas harga nya mau naik proses nya lama bisa sampe 1 jam lebih beda dg kemarin hitungan menit langsung masuk,2
6d499c12-ffc0-4505-bab5-bef2500aae93,windu desynawati,Tolong bantuannya dong. Ini kenapa suka tiba2 log out sendiri. Dan sekarang saya coba login gak bisa bisa. Padahal sudah di upgrade.,2
849b93af-d493-44de-9cbb-2b75492c7d9b,Windy Kukuh Nugroho,"Tolong bantu pendaftaran akun saya, sudah sebulan ini saya gagal terus di verifikasi KYC nya padahal tahapan yg saya isi sudah benar semua dan untuk video kedipan mata juga sudah benar semua tapi kenapa masih ditolak terus, mohon kiranya pihak tokocrypto bisa membantu pendaftaran akun saya, nanti bintang saya kasih 5 , trims...",2
94de1d6e-2416-40b4-b7dc-8b4b3a468483,Surya,"Seperti biasa, produk lokal selalu ribet susah dan banyak biaya adminya gede lagi !",2
302fb533-08d1-4d45-9aa1-22c26b0f1571,Ridho Suwondo,Tokocrypto emg bgus sih di bandingkan yg laen nya tp sgt merugikan.. tiap x jual atau beli saldo sllu tersisa gk bisa abis total kaya yg lain.. nyesel q pke Tokocrypto ni..,2
cf47c5ed-9d6e-4804-97be-eeb171562c54,Who am i,Kenapa saat verifikasi data selalu tidak bisa.. ketika ingin upload KTP? Kira2 problem nya apakah?,2
6d228034-cbf3-433d-9efd-46d2b5fdcb2d,Ozy Cool,"Sebetulnya aplikasinya sangat bagus,,,, tpi setiap sya bli coin dn sudah untung dn sya pun menjualnya, pasti ada sja koin yg masih tertinggal dengan jumlah di atas 10ribu pdahal sudah di 100persen penjualan dan akhirnya dana pun nyangkut dn tak bisa di jual LG, tolong di perbaiki sistem penjualannya",2
e405241e-7f42-4af5-a24a-e6eb822522ed,Yadi Maulana,"Kenapa ya setiap verifikasi data selalu gagal katanya kode salah, udah di coba beberapa kalo kek gitu terus, tolong dong di benerin lagi,",2
0dd49e09-fe60-4790-b55b-16f881de1af3,Akmal K,"Saya beri bintang 2 dulu karena funding masih belum support banyak bank, hanya mandiri & permata. Semoga kedepannya lebih banyak bank lagi terlebih BCA & BRI karena kebanyakan orang pakai 2 rekening dari bank tsb. Thanks",2
dc71cd91-cc1e-4505-8cf9-c44f42e1b88d,Lanceng Asoran,Ada masalah lagi dengan nilai saldo Kenapa berkurang Padahal masih baru deposit Kenapa di totalnya berkurang 7% kan belum bertransaksi Gimana yg jelas lah?!,2
d635a697-7adb-4249-9ae8-8f005d8097c6,M dzulhaidar,"Aplikasi tidak real time, koin kesangkut semua sudah di relog sudah ganti jaringan sama saja.",2
a52a76b4-fcf8-4236-a44b-33163ed3ab06,024_Alpha Octa Wijaya,Ayo lah min untuk withdraw vertivikasi nya rumit amat juga untuk vertifikasinya cuman 1 menit untuk email sih ok tapi untuk sms nya lama min ketinggal waktunya habis dulu baru keluar sms vertifikasinya,2
fd5f9bc4-09e9-4111-a337-1f8174a76afb,jimmy bogor,Gagal terus di verifikasi wajah... pdhal di aplikasi sebelah...gak ada masalah.... dan harus ikut verifikasi liveness dan yg kosong di bulan mei... 🤣🤣.,2
456a096b-6fbd-4fe8-bc12-34886c7b5b2a,Liee_ 10,Min kenapa saya tidak bisa masuk ke akun saya. Padahal email dan sandi sudah benar tapi verifikasinya lama dan sering keluar laporan batas jaringan anda habis. Padahal sinyal bagus oke oke aja,2
77ad5006-0d12-47d7-bd67-b1b3d95710cd,Jemmy Oktavianus,"Aplikasinya benerin min, lemot dan hang... pergerakan tradding nya ga gerak... di buy and sell nya...jadi bingung open order marketnya...",2
1217724b-f91a-4b01-bba8-99b0c81c1200,muhammad affie,"Kenapa sekarang sistim konversi aset kecil ke TKO sudah tidak bisa ya, tolong di perbaiki min, sangat membantu sekali sistem seperti itu",2
ad717037-f222-4ed4-b2af-4e59524a5de8,20-175 Moh Galih Bahtiar Yahya,"Kalo jual gabisa bersih, selalu ada sisa. Sering terjadi ""kesalahan tidak di ketahui"" Tidak bisa login menggunakan VPN hadeh",2
3817a342-c00b-42c4-8759-f0dd21044fbd,Dedi Saputro,"Kenapa tidak bisa verifikasi data diri, selalu gagal setelah menupload ktp, udah dicoba berkali kali selalu gagal.",2
ba65ecad-16e1-4975-8664-d1ac77886a40,Private Carloss,"2 Star Dulu, Saya suka Tokocrypto Tapi agak Kecewa Penarikan BIDR cukup ribet mempersulit, saya memasukan Virtual Account katanya nama anda tidak cocok terus, Semoga kedepan penarikan di permudah dan ada dukungan ke E-Wallet Manapun.",2
067c576b-218e-4225-9717-f8a8d9d01b51,brank boys,Sejak update Sering tidak bisa lihat market... Error terus.. padahal koneksi internet lancar,2
62ca457b-e0be-4c0a-a765-d867e043fc35,Lauren Kezia Vanessa,"Tes livenessnya parah, padahal kamera normal tapi videonya malah pecah gak jelas gitu. Tolong diperbaiki",2
13142107-8e33-4e2e-a3db-608c046831bd,rangga,Hallo toko cripto? Saya punya kendala kendalanya adalah saya ngestuck di bagian login tokoceipto yang mempunyai 2 opsi yaitu opsi 2FA dan Kirim akun sms yang dimana keduanya tidak bisa dan sudah beberapa kali saya coba pada opsi kirim sms akun saya berhalangan karena nomor hp yang saya daftarkan di akun itu tiba2 mati kartunya bollehkah saya meminta bantuan untuk mengubah nomor telpon tersebut? Di mohon responnya karena sudah 1 hari saya tidak bisa login dan memantau cripto yang saya tinggalkan,2
a92baa9f-8d93-4c52-9eec-446885f698aa,尺ムんʍムノ丂イノム,Setelah di update pas bagian Di bagian pasar mau scroll ke atas malah muter reload terus bukan menscroll ke atas Tolong di perbaiki lagi,2
d285857b-5c65-4b73-858d-ac95056e865a,edy fabrio,"tolong TKO kasih detail Aset kita udah untung atau rugi, biar jelas. Untung2 berapa,, rugi2 berapa gk tau. contoh itu APK Coinmarketcup, semua detail.",2
f9a65563-636e-4d6e-b6e5-0458acd90ff5,zema,Sudah cukup bagus dan puas trading mudah d mengerti juga cuma satu yang jadi kendala maslah konversi saldo kecil nya tolong di uf kembali segara,2
4d7f876e-48e2-4b2e-9439-cf109e09c31e,Rahma Wijaya,Saya mau daftar ulang dikarenakan akun yg dulu katanya kadaluarsa tapi sekarang mau daftar ngirim kode verifikasi lama banget bisa berjam jam.,2
6f02f2e2-4874-4916-bfb3-b4b7dda9150a,Aldi joe,"tolong, untuk outentifikasi identitas bagi orang desa dipermudah. dikampung tidak ada nama jalan dan kota. hanya ada nama desa kabupaten dan kecamatan. orang desa selalu gagal outentifikasi identitasnya😞. mohon diperbaiki.🙏",2
5ced9bcb-171c-4c0a-bedf-d17909512ad2,noval haidar,"Min kok konversi saldo ke tko masih belum bisa yah?, banyak saldo yang nyangkut puluhan ribu karena kalo jual ga bisa maksimal.",2
59bee19c-b689-488c-8566-6a2986931b03,buruh karna,Dah saya uninstall berkali2.. Gak bisa bahasa indonesia saya kesulitan registrasi.. Dah gitu cepat kali.. Bingung mau gimna..,2
6051228a-36dd-41ff-b786-ff7aac69598b,KMJ 97,kenapa saya daftar kok selalu tidak terdaftar didukcapil yah padahal saya unistal daftar lagi keterangan tetep sama sampai beda hp tetep sama keterangannya mohon kejelasannya.....,2
7bad871d-c41e-4018-ae1f-d68826f78d2d,Uri Daery,Saat melakukan deposit sangat lah mudah namun ketika untuk penarikan sangat lah tidak mudahhh🖕aflikasi jancukkkkkk,2
4a4e7f89-ea16-47cc-8810-dc04af08fdb7,x chazz,"Ini Exchange no.1 di indonesia menurut aku pribadi kenapa? Fee murah, event seabrek, Keren pokoknya. Eitss tapi sebagai tokonauts Aku juga punya Saran buat tokocrypto 1. Kalo ngadain event Dan hadiahnya $TKO tolong pikirin investor Yang udah support project ini!!! (Dev pasti ngerti) 2. Tambahin fitur2 mantep lain kayak launchpad diaplikasi, launch pool, Kickstarter, staking, saving dll ah, gak usah dibilangin juga developer udah tau, developernya insyaAllah Pinter2 3. KYC global cepat dibuka",2
64db8f31-9d74-47d0-8698-870095a89e70,Yerri Mef,Tolong perbaiki lagi di saat rekam wajah hasilnya slalu buram padahal kamera bagus.,2
ee107fe9-766b-42eb-b089-e59f29789469,RRC SKY,Niat ngadain eventnya gak sihh..lolos kyc nya aja lama..padahal dari apk nya bilangin hanya 24jam..ini udah 2 hari gak lolos lolos itupun belum tentu TKO nya masuk...kalau nggak niat jangan Adain eventnya..,2
e3c26f5f-5666-4c1d-86be-fb6694b71888,Sergei Duscha,Kembalikan fitur konversi saldo kecil ke TKO..! Tolong SAND bisa di jual di bawah 1 coin. Saya punya 0.9 sand. Gak bisa di jual. Nominal 100rb an,2
e88ab5ab-70e9-41e2-be3b-3b3dcf6a2483,Heejin Loona,"2 bintang ckup, klou indikator nya diperbanyak, terus bisa disetting manual..ok. kasih full jempol kaki juga",2
ca29b71d-00bf-4db7-a0f2-00f14f5f0294,Nur Hasanah,"Sistem harus di perbaiki,agar pengguna bisa cepat di konfirmasi dari semua aplikasi rasanya hanya ini yg sangat susah masuknya",2
c8839f16-5a7b-4209-89ea-d7e48485ff4d,Amin Haha,Ini kok maauk apl nya ada tulisan . Tipe data salah.. ga bisa login nih... uang d pertaruhkan per menit disana... tolong d perbaiki,2
37a6aa7f-c84e-4bf5-9718-8114e6cd8b6d,Joe Ibanic,Kenapa sekarang saya pas buka mentok di loading logo tokocryptonya terus ya? Padahal jaringan wifi lancar jaya loh?,2
d0718264-1655-445f-adf0-8900f56dafd3,Mukhtar KH,Awal2 saya kasi bintang 4 Sekarang maap sy kasi bintang 3 krn 3 x gagal landing di walet tujuan. Dan harus live chat baru kembali ke walet. Ditarik ke rekeningpun lagi2 bikin was was,2
9bf6e2fa-8c9d-45a3-828a-87f3d2344e2a,Yusuf azanul,Kurang puas sih karna akun dibekukan 3 hari dan begitu lama dikarenakan saya setelah mematikan autetikator dan menyalakanya kembali.,2
20f9249e-4d17-475b-80c7-8ec7151c51b8,shiro neko,Saya sudah daftar identifikasi otentikasi kyc dari kemarin tapi sampe sekarang belum selesai2 juga prosesnya jadi saya ragu untuk lakukan transaksinya tolong segera di proses akun sayanya terima kasih,2
fffc0c44-16a1-4f11-b9fe-ad0433b3d737,Heru Setyo,"Saya sdh pake apl tokocrypto lama dr dulu ga ada masalah tpi setalah update apl, sampe sekarang ga bisa login sungguh mengecewakan. Sy hapus n downloud lg tpi msh sama sy ga bisa login. Tanya admin grop telegram ga ada respon, tanya support mlh disuruh login pake web. Please admin agar lbh diperbaiki. Sampe sekarang blom bisa login di aplikasi toko crypto gara2 harus update versi terbaru. Dan tdk ada penyelesaian & sy ga tau hrs bagemana lg sementara saldo msh ada mau withdraw direpotkan dg GA",2
22c847c7-5da9-49a3-8e4c-19032b9de212,Badar Gaming,"Kak aku tadi verifikasi identitas kok tdk bisa pas udah no 3(informasi diri) terdapat tulisan data anda tidak ditemukan di dukcapil... Mohon bantuannya kak supaya akun saya bisa cepat verifikasi, terimaksih🙏",2
e5e197d5-89eb-4a9b-8a0d-36b7590acba5,Fathan Satria,"Penarikan dana nya ribet bgt, ada 3 verifikasi dan verifikasi google itu yg ribet hrus pke 2 hp, alhasil dana ga bs d tarik smpe skrg... Gtw solusi nya gmn ini..",2
7b892492-963a-4534-a94c-76944f40cd0c,Robi maulana Yusup,Saya kasih bintang 2 karena selalu nunggu 2 hari buat penarikan.. gedek banget padahal penarikan coin belum sama sekali hari itu juga dan kek kedeteksi aneh-aneh😎😎,2
b1971594-c9d5-4b8c-a25c-e75f9584f13a,Aldi Pratama,Saya udah daftar tapi kok blom di setujui ini udah hampir 2hari blom bisa katanya proses 1x24 jam. Ini udah 2 hari masih blom bisa juga,2
59861d3b-9924-460f-96bb-7d9b9343e447,Zain Kalem,"Bisa saja konversi trsbut karna tehnik anda sebgai dev ,agar banyak saldo yg tersisa,yang mana jika di konversiknan ke token anda (TKO) ,maka token tersebut akan NAIK CHART nya.boleh-saj akan hal trsbut . Tapi,jika demikian anda bisa juga dengan buat ketentuan ,KARNA USER ANDA NADI APK ANDA,bahawa konversi trsbut bisa di lakukan misalkan : 2 hari sekali . 5 hari sekali 7 hari sekali 2 minggu sekali. DLL. BGTU DONK CARANYA. Mohon konversi di aktivkan kembali. AKTIVKAN KONVERSI.!!!",2
5add0ea6-278a-4010-83cb-016a132a1128,Vincent Studio,Kok setelah update malah gak bisa dibuka aplikasinya. Diklik iconnya tidak ada respon apa2,2
ae5d7b17-44cb-480d-9b35-54e5547677e5,Muhammad Gemilang Fasya,Gimana ini saya sudah tarik koin tko di notice nya udah berhasil tapi kok di indodax belum landing juga udah hampir 4 jam ini!!,2
4fde2bee-ee7c-4185-93b3-786b4b487848,DAFFI ALFATIH,"Kenapa ya saat daftar akun,sudah memasukan kode verifikasi dgn benar tapi muncul balaaan salah trs... zzzzzz",2
a5d1119a-22f4-4802-b3fd-89e330e6ab4c,willy gaspersz,"Sumpahbdaftarnya aja susah bangt , hars pakai foto expresi yang sy udh coba bbeerapa kali sampe akhirnya tetap tidak bisa kedaftar jg.",2
65bd2d1a-9cf8-407e-aa14-c35567b8dd5b,Putra Grindulu,Saya tidak sarankan di kripto karena persyaratan tariknya sangat ribet sama aja kita investasi jangka panjang yg belom tentu ada hasilnya,2
ccb61bd2-8d91-46d5-8fff-0d0a5f79939d,Wahyudi Hidayat,Tolong perbaiki bug ini kenapa udah masuk muncul kesalahan jaringan mulu.padahl sinyal enak,2
1db9fca7-4266-47d4-a04a-da3be167b350,tiara ling ling,"Saya di sini bukan untuk memberikan penilaian tp hendak bertanya. Saya mau daftar. Kode verifkasi saya masukkan sesuai e mail tp kok salah ya ? Kl mau kontak dg cs, caranya bgm ?",2
9837a632-b3dd-44b1-a6e1-3353988df48d,Fathur Rifai,"Kyc gak berhasil, padahal nomer ktp udah bener, ada keterangan nik tdk terdaftar, ya sudahlah, gak jadi instal",2
aa8bbd06-048d-4495-930c-2556bd7584cb,andri yanto,"Identifikasi Otentikasi lvl 1 nya lama banget, udah hampir seminggu tp blm ada tindak lanjut. Apa proses nya memang selama itu?",2
